Date,Close,High,Low,Open,Volume,MA20,MA50,MA200,RSI,MACD,Signal_Line,Daily Return,Year,Month
2020-02-11,1891.87646484375,1910.6776329100867,1886.7810276344192,1900.310661760121,1335820,1899.3892761230468,1909.4404663085938,1909.4404663085938,46.02171011629416,-10.159171556133288,-10.157611245310456,-0.003954937695174521,2020,2
2020-02-12,1907.1199951171875,1919.639382393668,1888.8900101356458,1889.8565047742804,1620407,1897.1443908691406,1909.3656123991937,1909.3656123991937,49.503847465169244,-7.692631368066486,-9.664615269861663,0.008057360275210312,2020,2
2020-02-13,1925.7454833984375,1930.182221890803,1907.339828732332,1909.0529653210933,1645948,1895.3092224121094,1909.87748336792,1909.87748336792,53.4548558252847,-4.186697610044575,-8.569031737898246,0.009766290704799285,2020,2
2020-02-14,1918.9365234375,1943.3603537837157,1907.3396600653016,1922.2750696558635,1500115,1893.9969970703125,1910.1519997336648,1910.1519997336648,51.857438047013595,-1.9353366556572382,-7.242292721450045,-0.003535752787497848,2020,2
2020-02-17,1935.672607421875,1947.7527156039018,1924.2074436673672,1930.1376785930895,1774724,1895.6582153320312,1910.9026058421416,1910.9026058421416,55.386470735309146,1.1856774772247718,-5.556698681715082,0.008721541218254858,2020,2
2020-02-18,1946.655029296875,1951.2674354364704,1920.5620317481432,1932.7738403024462,2486223,1897.8378601074219,1911.9241036551339,1911.9241036551339,57.58376181032977,4.4934951100844955,-3.5466599233551666,0.005673698038030972,2020,2
2020-02-19,1929.6109619140625,1959.1741998054745,1924.4713384187855,1946.6548131026816,1760463,1897.5940795898437,1912.4154052734375,1912.4154052734375,53.2042366007474,5.674241497199091,-1.702479639244315,-0.008755566408172877,2020,2
2020-02-20,1894.86376953125,1945.4683100941859,1889.9877558974144,1936.770718361813,2317278,1896.0939514160157,1911.9410367398648,1911.9410367398648,45.591481450329965,3.7628081745467625,-0.6094220764860995,-0.01800735644056728,2020,2
2020-02-24,1858.4481201171875,1914.3239906583337,1850.8485041054282,1894.1612319455285,3092877,1893.1046813964845,1910.5333284076892,1910.5333284076892,39.2525438461443,-0.6825866403287364,-0.6240549892546269,-0.01921808311479356,2020,2
2020-02-25,1894.293212890625,1912.3035612537171,1854.6266046091362,1858.5800957132294,2674567,1892.5292541503907,1910.116915189303,1910.116915189303,47.05582555979379,-1.2982294604803428,-0.7588898834997702,0.01928764778818648,2020,2
2020-02-26,1865.6961669921875,1901.1016989560371,1856.3394441818366,1892.4041057148631,2686842,1889.8870361328125,1909.006396484375,1909.006396484375,42.37875879326033,-4.0470218902696615,-1.4165162848537487,-0.015096419975447972,2020,2
2020-02-27,1849.7939453125,1862.4889974083424,1832.837823979562,1862.4889974083424,2349001,1887.7301696777345,1907.5621903582316,1907.5621903582316,39.997977412060116,-7.423067581615214,-2.617826544206042,-0.008523478774855708,2020,2
2020-02-28,1757.23876953125,1818.1664320956393,1748.3214302345118,1816.8486018718443,4298076,1881.6813354492188,1903.9830612909227,1903.9830612909227,29.581532098237176,-17.366843127679658,-5.567629860900766,-0.050035397734861764,2020,2
2020-03-02,1758.248779296875,1804.5045251957492,1744.543261887292,1787.8559828968598,2667076,1878.2659545898437,1900.5938919422238,1900.5938919422238,29.79638958983719,-24.87906714254973,-9.429917317230558,0.0005747709321792804,2020,3
2020-03-03,1788.910400390625,1809.8200143280646,1767.649450887411,1774.6778781275198,2757585,1875.3535461425781,1898.0556307705965,1898.0556307705965,36.16409778067743,-28.035249321735364,-13.15098371813152,0.017438727360306494,2020,3
2020-03-04,1830.2022705078125,1840.0859955586077,1779.070509143144,1806.3056626164464,3237002,1874.2751098632812,1896.5477783203125,1896.5477783203125,43.58523727348039,-26.89461324967806,-15.89970962444083,0.02308213430262973,2020,3
2020-03-05,1866.969970703125,1886.913090253504,1830.9492808181785,1832.398808151463,3937056,1873.3306640625,1895.9047825025475,1895.9047825025475,49.243508776355185,-22.761425277361013,-17.272052755024866,0.020089418960840266,2020,3
2020-03-06,1859.414306640625,1865.7398482432911,1820.01131521552,1843.205039255488,2595027,1872.8079223632812,1895.1283893991024,1895.1283893991024,48.17421624792713,-19.866514166971456,-17.790945037414186,-0.00404701959917142,2020,3
2020-03-09,1732.8143310546875,1827.3026605584082,1700.0003914592928,1822.9978358026008,4940975,1865.5949768066407,1891.746846516927,1891.746846516927,34.612241482240165,-27.471165746405177,-19.726989179212385,-0.0680859425109317,2020,3
2020-03-11,1716.4300537109375,1745.9495392338893,1686.8228415260257,1698.2440378488582,6796449,1856.4470581054688,1888.1689527861927,1888.1689527861927,33.30546263160352,-34.4231722620284,-22.66622579577559,-0.009455298845420845,2020,3
2020-03-12,1554.907470703125,1676.6310681610462,1544.8041081810186,1672.7654123557077,8728786,1839.5986083984376,1881.5037231445312,1881.5037231445312,23.775476865272495,-52.36260652689157,-28.605501941998785,-0.09410379564177362,2020,3
2020-03-13,1586.9310302734375,1598.9671688108772,1323.1453750891155,1482.9102875127276,8029720,1823.58916015625,1875.2415869140625,1875.727787990196,28.164205395078383,-63.26640803333362,-35.53768316026576,0.02059515448583671,2020,3
2020-03-16,1490.378173828125,1618.5151799223843,1472.323856565828,1541.861387305623,7844271,1801.8207946777343,1867.22283203125,1868.3172184870793,23.728226365417157,-78.79050992110251,-44.188248512433105,-0.060842503299387785,2020,3
2020-03-17,1456.641357421875,1520.7757477064329,1426.0237966597404,1519.8971944148636,5713248,1778.706036376953,1857.775498046875,1860.5497494103774,22.400601677740482,-92.74662627103726,-53.899924064153936,-0.02263641336050637,2020,3
2020-03-18,1453.4786376953125,1505.4450881524474,1430.0651702096498,1473.158253561629,7258778,1754.596337890625,1848.268408203125,1853.011395489728,22.274777324409058,-102.87626058297928,-63.69519136791901,-0.0021712411984239344,2020,3
2020-03-19,1448.124755859375,1491.5768848164626,1368.8312399818008,1380.2915908596424,5135111,1729.66982421875,1838.559580078125,1845.6498202237217,22.04899672887268,-110.06729501277505,-72.96961209689022,-0.0036834953724719233,2020,3
2020-03-20,1590.6937255859375,1654.0135491293208,1439.8502110398101,1442.5051284541428,8547498,1712.7239624023437,1830.836083984375,1841.0970328194755,39.60467077815178,-103.07394497231644,-78.99047867197547,0.09845075097963951,2020,3
2020-03-23,1477.638427734375,1548.7017572949387,1431.6641530650784,1433.6553410387432,7003490,1691.8626953125,1821.568515625,1834.7205660635964,33.21620709937311,-105.4388489575822,-84.28015272909681,-0.07107295140044523,2020,3
2020-03-24,1507.240966796875,1566.401358064908,1445.0273555220704,1462.9038652167444,6350865,1674.3023376464844,1812.9070263671874,1829.0743660762391,36.1217401949715,-103.72865552843086,-88.16985328896362,0.0200336824671572,2020,3
2020-03-25,1548.96728515625,1601.8000959377919,1486.7536802074533,1504.4531287813516,2765520,1657.0360412597656,1805.4867724609376,1824.3267884335276,40.07904292983355,-97.87807225437723,-90.11149708204636,0.02768390673990906,2020,3
2020-03-26,1584.9412841796875,1621.3137364174418,1524.4092581520856,1620.9154340182147,4556067,1642.9982971191407,1798.4958666992188,1820.3370300292968,43.33816174469022,-89.30914159329882,-89.95102598429685,0.02322450536442977,2020,3
2020-03-27,1614.632080078125,1637.1988753875205,1549.0556494318873,1610.6497044352905,4331250,1631.2402038574219,1791.748154296875,1816.9648177350155,45.951082603712415,-79.20932739578848,-87.80268626659517,0.018733057303005785,2020,3
2020-03-30,1573.9234619140625,1685.8724739647394,1560.6931673377997,1562.8613065730865,8513547,1622.0744384765626,1783.977646484375,1813.0447958669354,43.021723557219744,-73.64110829235642,-84.97037067174743,-0.0252123184385713,2020,3
2020-03-31,1616.0482177734375,1641.6239439507344,1575.2510082114866,1626.0484499696977,3927593,1614.9644104003905,1777.394990234375,1809.9178660559276,46.80106000932418,-65.07894917362205,-80.99208637212236,0.026764170481420102,2020,3
2020-04-01,1512.1966552734375,1623.7031825971849,1506.2230913096655,1615.8711981171227,4941878,1601.1287231445312,1769.5899584960937,1805.2659721374512,39.793336966307486,-65.91351953160961,-77.9763730040198,-0.06426266330288388,2020,4
2020-04-03,1463.92138671875,1539.8520663031763,1460.2045456323224,1539.8520663031763,5735369,1582.814678955078,1760.8071435546874,1800.0145169771636,37.01850634774352,-69.6672525511292,-76.31454891344168,-0.031923935545247084,2020,4
2020-04-07,1571.003173828125,1580.4281527691137,1508.8781461540354,1513.3030087527277,5427577,1568.016339111328,1753.5374755859375,1796.544648141572,46.01147672132057,-63.27214580212876,-73.70606829117911,0.073147225036031,2020,4
2020-04-08,1509.276123046875,1598.2601402930031,1505.3380391131773,1557.5514102523175,6285615,1550.5094299316406,1745.2256713867187,1792.2570582147855,42.26505830687384,-62.464779655950224,-71.45781056413333,-0.039291486999887604,2020,4
2020-04-09,1562.9940185546875,1574.1889409680934,1532.064168502051,1549.0998871223644,5307397,1542.0184143066406,1738.1208813476562,1788.8855429256664,46.3584173178911,-56.83519024557518,-68.5332865004217,0.035591827557285294,2020,4
2020-04-13,1556.8878173828125,1581.4458034179825,1545.1619321588123,1558.4365192048501,2990438,1534.0413024902343,1731.1426025390624,1785.5232570482337,45.95952703473232,-52.26395316288881,-65.27941983291512,-0.003906733550728125,2020,4
2020-04-15,1535.5596923828125,1603.569791342537,1529.0551676495263,1579.675539484784,4761399,1533.0739135742188,1723.4829858398436,1781.952348981585,44.518630152851856,-49.7882878911214,-62.18119344455638,-0.013699204760849959,2020,4
2020-04-16,1518.6568603515625,1561.887738496551,1482.3729936211403,1513.2584425368811,6245533,1529.660205078125,1715.9974975585938,1778.2439618177816,43.35845741712272,-48.62965027167547,-59.4708848099802,-0.011007603361234963,2020,4
2020-04-17,1598.4371337890625,1638.9246218013411,1551.356644492339,1592.950348024079,9895823,1535.0631530761718,1710.4019311523436,1775.7466447618272,49.98385313081607,-40.80346336944103,-55.73740052187237,0.05253344288651962,2020,4
2020-04-20,1609.455322265625,1619.4997389313644,1595.162994220647,1619.4997389313644,3244282,1542.7038513183593,1706.0599096679687,1773.4686814399615,50.839108597880646,-33.327894910933765,-51.255499399684645,0.006893100919423745,2020,4
2020-04-21,1537.7724609375,1588.1716007719874,1528.9669198900117,1561.9764368086192,5122541,1546.9185424804687,1699.8721875,1770.2835973791175,45.399960084474806,-32.80945391792625,-47.56629030333297,-0.04453858416350276,2020,4
2020-04-22,1565.958740234375,1584.1006753430524,1521.4003992683472,1537.7723894883732,3829836,1552.8102416992188,1694.1559423828126,1767.5592659505207,47.766371688532345,-29.780892923449528,-44.009210827356284,0.01832929123967486,2020,4
2020-04-23,1662.199462890625,1681.4476131996207,1558.3036782376762,1575.2509218396447,5934366,1556.3855285644531,1689.68275390625,1766.1729527523644,54.94649234931761,-19.391382725301582,-39.085645206945344,0.061458019412341525,2020,4
2020-04-24,1609.3668212890625,1638.9248170676028,1599.8533666882358,1628.9688762062726,2987102,1562.9719482421874,1684.4727075195312,1764.136509486607,50.81680618887771,-15.245038364765833,-34.317523838509445,-0.03178477841021832,2020,4
2020-04-27,1625.340087890625,1659.3230454675697,1615.0744309217678,1621.5347718569924,3374741,1568.876904296875,1679.4380444335939,1762.3570681840945,51.991623117886284,-10.548524639836387,-29.563723998774837,0.009925186968107402,2020,4
2020-04-28,1645.208251953125,1653.1287130143148,1621.8006633353564,1650.4737953809943,2678505,1573.6889526367188,1674.3544409179688,1760.8741717761077,53.48009610810804,-5.1637839940672166,-24.683735997833317,0.01222400420104397,2020,4
2020-04-29,1686.4481201171875,1692.5544528922394,1637.2436633154741,1658.438714669736,4241510,1578.7642944335937,1670.2458740234374,1759.9438461303712,56.49521976658639,2.4036664964071406,-19.266255498985227,0.025066655309505137,2020,4
2020-04-30,1782.732421875,1798.2637290852817,1718.7931726494037,1752.245169089005,5915544,1587.1693115234375,1667.7581225585936,1760.2251865716628,62.59143472357071,15.985987488183582,-12.215806901551465,0.05709295210997767,2020,4
2020-05-04,1708.394775390625,1739.8555846418476,1693.5273052018385,1739.8555846418476,3729348,1593.8928771972655,1663.4111083984376,1759.5931083865282,56.059921860847375,20.515161907623224,-5.669613139716529,-0.04169871236547651,2020,5
2020-05-05,1710.430419921875,1749.5904489383247,1705.3418285807545,1730.2095316159373,2905528,1598.6119873046875,1659.240986328125,1759.0007868387613,56.19472596056144,23.992256963436375,0.26276088091405203,0.0011915539432532096,2020,5
2020-05-06,1684.6336669921875,1728.9707686259371,1675.7839417946777,1716.6697370244963,3517431,1607.233837890625,1654.2202075195312,1758.115463983445,53.93647292167727,24.385200070170413,5.087248718765325,-0.01508202416726534,2020,5
2020-05-07,1674.0584716796875,1711.935234850179,1666.7131557508694,1690.297697587381,3166754,1617.7406921386719,1648.7682763671876,1757.126558191636,52.99625130314921,23.571562136612556,8.784111402334773,-0.006277445072899068,2020,5
2020-05-08,1675.6065673828125,1716.4037686355637,1669.2789938586398,1716.0497581112825,2686530,1622.9708618164063,1643.6881884765626,1756.178651321766,53.125071038810205,22.78896954234665,11.585083030337149,0.0009247560520222464,2020,5
2020-05-11,1712.6871337890625,1726.9351678637013,1689.4123163915076,1689.4123163915076,2449841,1633.1414123535155,1640.0446557617188,1755.6787488213902,56.22005469635551,24.87411774115708,14.242889972501136,0.022129637784940925,2020,5
2020-05-12,1725.2537841796875,1731.4485913042106,1690.51861566004,1711.005749399057,3256595,1641.2544006347657,1637.3807690429687,1755.3330105868254,57.25022592975835,27.226782968067937,16.839668571614496,0.007337388214520679,2020,5
2020-05-13,1725.386474609375,1764.6349792471392,1704.1471368451166,1764.6349792471392,2656665,1649.6793334960937,1634.0026342773438,1754.9965326544943,57.26166146744354,28.77034746253935,19.225804349799468,7.691067302917354e-05,2020,5
2020-05-14,1683.5272216796875,1701.890398959459,1673.5712821906548,1690.297282138001,2263146,1657.0777099609375,1630.3592553710937,1754.2024291992188,52.49134670101898,26.31262599273373,20.64316867838632,-0.024260798114326465,2020,5
2020-05-15,1675.16455078125,1696.846378117506,1650.6507464857905,1695.6073949496592,3173682,1664.903094482422,1626.8666674804688,1753.3338810847356,51.56708723152751,23.420094102922803,21.19855376329362,-0.004967351160555578,2020,5
2020-05-18,1721.802490234375,1728.3070165634413,1656.7570108859732,1687.6425730258863,3727694,1671.0713623046875,1626.1579418945312,1752.9911485754926,56.19908564528606,24.607375181491534,21.880318046933205,0.027840810881160527,2020,5
2020-05-19,1724.501708984375,1740.254154897732,1684.102692161998,1684.102692161998,3198693,1676.823681640625,1625.4830004882813,1752.6848105153729,56.45863102619163,25.472477520182565,22.598749941583076,0.0015676703717815155,2020,5
2020-05-20,1728.8818359375,1737.1121214069983,1709.5009212726623,1725.6959573143806,2778505,1686.379150390625,1624.2824291992188,1752.4315873815658,56.904894534194796,26.2093914453867,23.320878242343802,0.002539937728275543,2020,5
2020-05-21,1762.1572265625,1768.1750828688978,1717.8644170567056,1722.156512143581,3400908,1696.1890747070313,1622.9215283203125,1752.5339625308388,60.238917894324096,29.14251025208091,24.485204644291226,0.01924676975217121,2020,5
2020-05-22,1787.9541015625,1798.2640524057372,1735.6522503842284,1749.6790423762068,3663418,1702.476806640625,1621.3412109375,1752.9029223124187,62.651293228979966,33.1662997986125,26.221423675155485,0.014639371907989585,2020,5
2020-05-26,1719.501708984375,1791.1844873825914,1703.5722026736603,1783.219734227234,4575317,1707.9835510253906,1618.542958984375,1752.558579906975,53.39397570659808,30.480288214322627,27.073196582988917,-0.038285318688161096,2020,5
2020-05-27,1774.6353759765625,1778.794703464659,1717.9528448262533,1733.661106511078,3482160,1715.4483154296875,1619.3793798828126,1752.7838533362565,58.68863041877273,32.426636753480125,28.14388461708716,0.03206374655175659,2020,5
2020-05-28,1773.750244140625,1782.3344333039815,1744.5461546177692,1759.7676368545021,3475681,1721.8754150390625,1620.5257836914063,1752.995635061553,58.57358398779261,33.511410570711405,29.217389807812012,-0.0004987682810337901,2020,5
2020-05-29,1745.47509765625,1772.28980160936,1736.6696664658527,1754.0151019734437,7237735,1724.8267639160156,1624.3371362304688,1752.9204296875,54.873086209785846,31.723840929381367,29.718680032125885,-0.015940883773112202,2020,5
2020-06-01,1809.989990234375,1823.0433344983803,1753.2189832363338,1761.0952600251344,3747773,1726.1896423339845,1628.7983154296876,1753.4854748414295,60.937129603859404,35.108285308595896,30.796601087419887,0.03696122199895768,2020,6
2020-06-02,1811.67138671875,1841.6276827785484,1805.3881038806364,1823.220212463786,2443886,1731.3534729003907,1635.2241796875,1754.0559249578737,61.083904158512055,37.49394959524011,32.13607078898393,0.0009289534712604297,2020,6
2020-06-03,1816.109130859375,1831.7304078836128,1792.8990545971644,1821.1683664668267,3699799,1736.6374084472657,1642.41353515625,1754.6583832675972,61.49512877240522,39.28978639405409,33.56681390999796,0.002449530402234057,2020,6
2020-06-04,1856.405029296875,1863.9049845867667,1816.6416796204594,1816.6416796204594,4048593,1745.2259765625,1650.4720629882813,1755.636716402494,65.1012699728432,43.46352180814961,35.54615548962829,0.022188038016433653,2020,6
2020-06-05,1817.972900390625,1862.1296936504486,1810.9167325449532,1856.44930843083,3573289,1752.421697998047,1657.8690258789063,1756.230394345238,59.38848855362926,43.172420788972204,37.07140854949707,-0.02070244817253397,2020,6
2020-06-08,1838.8309326171875,1859.4670224848596,1830.2659325320312,1844.6001620425582,2957841,1760.5829162597656,1662.8317700195312,1757.0096447062942,61.36978233800808,44.11624540126286,38.48037591985023,0.011473236054333258,2020,6
2020-06-09,1839.0972900390625,1859.9108517945492,1828.6238761201241,1831.1535480645448,2909439,1766.9034240722656,1670.060947265625,1757.7768189617407,61.39568305273411,44.37420777900479,39.65914229168115,0.00014485150165266525,2020,6
2020-06-10,1871.6712646484375,1892.3073556516745,1840.3842879661104,1843.5352183180726,5168397,1774.224298095703,1677.3495532226561,1758.8313971625435,64.52796821049273,46.66911977850782,41.061137789046484,0.017711936603790557,2020,6
2020-06-11,1835.19189453125,1868.342862884743,1829.9997177783573,1863.9049938517626,2269513,1779.7145690917969,1683.0740454101563,1759.5319521842746,58.776359124745994,45.025250711465105,41.853960373530214,-0.01949026562847811,2020,6
2020-06-12,1810.2071533203125,1818.8165776881408,1784.9112945953168,1785.088766054813,2842642,1786.048565673828,1687.5793627929688,1759.9926358309658,55.15056183946836,41.23112606705217,41.72939351223461,-0.013614239080605328,2020,6
2020-06-15,1801.6859130859375,1827.5142866283547,1775.9905889241916,1809.8515479586354,2399022,1792.3746337890625,1691.320439453125,1760.3682509413711,53.928668839744184,37.10889385040218,40.80529357986813,-0.00470732878209279,2020,6
2020-06-16,1815.798583984375,1840.783700611173,1802.6624479673665,1832.8399581745994,2146528,1797.0744384765626,1696.1579418945312,1760.863164629255,55.68002250253019,34.58212846628794,39.56066055715209,0.00783303615571107,2020,6
2020-06-17,1817.57373046875,1827.3814646183268,1798.712786601421,1815.9760542378926,2703527,1801.7280395507812,1700.1884521484376,1761.365028043764,55.90707260044541,32.34997777416788,38.118524000555254,0.0009776119994981958,2020,6
2020-06-18,1808.96435546875,1827.6921432090196,1797.514630416373,1815.0886370871308,1944389,1805.7321655273438,1706.1238061523438,1761.7825660036322,54.45012754051588,29.545693297160142,36.403957859876236,-0.0047367404445153305,2020,6
2020-06-19,1814.7333984375,1855.0292712624355,1803.5499900503678,1812.4257281903795,5681758,1808.3609741210937,1713.1400463867187,1762.2430080247962,55.29092034235235,27.472109817841556,34.6175882514693,0.003189141317964328,2020,6
2020-06-22,1799.9552001953125,1821.5232863445335,1792.1446159548536,1819.5262453435469,3196138,1808.9610290527344,1717.7190869140625,1762.5681131297144,52.61182843370992,24.35554729116052,32.565180059407545,-0.00814345415966422,2020,6
2020-06-23,1806.4788818359375,1814.2007300587807,1784.0232228073137,1799.1119764330472,4205944,1813.3098876953125,1723.6631420898439,1762.9434188451523,53.6788401142466,22.156647581575044,30.48347356384105,0.003624357783969856,2020,6
2020-06-24,1812.603271484375,1832.1743181976583,1803.1950103522074,1805.3252092595553,2560937,1815.2082824707031,1728.6553271484374,1763.3642650539591,54.70983813704892,20.66992080007617,28.520763011088075,0.0033902359501780666,2020,6
2020-06-25,1789.4375,1828.402011129766,1783.3576411953795,1806.2126663345018,3043931,1815.9926452636719,1733.3063208007814,1763.5833678686317,50.1618378410675,17.42156994630136,26.300924398130732,-0.012780387108870306,2020,6
2020-06-26,1880.635986328125,1892.3074960737704,1792.8548003266349,1797.3370917211,6300722,1822.7506896972657,1740.2078466796875,1764.5588063557943,63.14934525620497,21.9531222329515,25.43136396509489,0.05096489054695952,2020,6
2020-06-29,1865.3692626953125,1888.4019745865246,1856.183004508392,1871.005442617512,3076341,1825.5196533203125,1747.1420947265624,1765.391950623063,60.31575247783578,24.035447384456575,25.152180648967224,-0.008117851484178096,2020,6
2020-06-30,1848.0616455078125,1874.4669652650355,1841.7600017327024,1863.9049240392726,3071725,1827.3391662597655,1752.1345849609374,1766.069571072938,57.183098755423416,24.012325862735906,24.92420969172096,-0.009278386608821854,2020,6
2020-07-01,1856.848876953125,1876.2866571798236,1845.7097820326835,1845.8872534603624,2503466,1829.376153564453,1757.0824560546876,1766.8076142101754,58.365419480359904,24.42154169904552,24.823676093185874,0.0047548367591914165,2020,7
2020-07-02,1914.6298828125,1921.597424353921,1862.1299751937768,1865.6802706660242,3758699,1832.2873962402343,1764.6196044921876,1767.999729279549,65.1751121428146,29.073155238223535,25.673571922193407,0.031117775160134142,2020,7
